course_id,course_name,credits,course_link,prerequisites
01:830:330,DEVELOPMENTAL PSYCH,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:331,INFANT AND CHILD DEVELOPMENT,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/883-830331-infant-and-child-development,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:332,INFANT AND CHILD DEVELOPMENT LABORATORY,1.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/884-830332-infant-and-child-development-lab36,"{'logic': 'OR', 'requirements': ['01:220:322', '01:377:275', '01:830:200', '01:955:276', '01:960:212', '01:960:401', '33:136:385']}"
01:830:333,ADOLESCENT DEVELOPMENT,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/885-830333-adolescent-development,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:335,ADULT DEVELOPMENT AND AGING,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/886-830-335-adult-development-and-aging,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:338,PERSONALITY PSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/887-830338-personality-psychology,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:339,SELF AND IDENTITY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:340,PSYCHOPATHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/888-830340-abnormal-psychology,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:341,ABNORMAL PSYCHOLOGY LABORATORY,1.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/889-830341-abnormal-psychology-lab,"{'logic': 'OR', 'requirements': ['01:220:322', '01:377:275', '01:830:200', '01:955:276', '01:960:212', '01:960:401', '33:136:385']}"
01:830:346,ATYP DEV CHLDHD&ADOL,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/890-830346-atyp-dev-in-childhood-a-adolecence,"{'logic': 'OR', 'requirements': ['01:830:271', '01:830:331', '01:830:333', '01:830:340']}"
01:830:348,PSYCH TESTS&MEASMNTS,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/891-830348-psychological-tests-a-measurements,"{'logic': 'OR', 'requirements': [{'logic': 'AND', 'requirements': ['01:220:322', '01:830:101']}, {'logic': 'AND', 'requirements': ['01:377:275', '01:830:101']}, {'logic': 'AND', 'requirements': ['01:830:101', '01:830:200']}, {'logic': 'AND', 'requirements': ['01:830:101', '01:830:210']}, {'logic': 'AND', 'requirements': ['01:830:101', '01:960:212']}, {'logic': 'AND', 'requirements': ['01:830:101', '01:960:401']}]}"
01:830:351,PSYCHOLOGY OF LANGUAGE,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/892-830351-psychology-of-language-lab,"{'logic': 'OR', 'requirements': ['01:615:201', '01:830:101']}"
01:830:352,PSY OF LANGUAGE LAB,1.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,"{'logic': 'AND', 'requirements': ['01:640:112', {'logic': 'OR', 'requirements': ['01:830:200', '01:830:351']}]}"
01:830:353,LANGUAGE ACQUISITION,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/893-830353-language-acquisition,01:830:101
01:830:355,RES METHODS PSYCH,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/894-830355-research-methods-in-psych,"{'logic': 'OR', 'requirements': ['01:220:322', '01:377:275', '01:955:276', '01:960:212', '01:960:401', '33:623:385', {'logic': 'AND', 'requirements': ['01:830:101', '01:830:200']}]}"
01:830:358,EXPLORING THE SCIENCE OF PERCEPTION AND COGNITION,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/895-830-358-exploring-the-science-of-perception-cognition,"{'logic': 'OR', 'requirements': ['01:830:302', '01:830:306']}"
01:830:360,DRUGS AND HUMAN BEHAVIOR,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/896-830360-drugs-and-human-behavior,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:361,DEVELOMENTAL PSY BIO,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/897-830361-developmental-psychobiology,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:362,PSYCHOLOGY OF SEX AND GENDER,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/898-830362-psychology-of-sex-and-gender,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:364,MOTIVATION&EMOTION,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/899-830364-motivation-and-emotion,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:371,GROUP DYNAMICS,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:372,PSY APRCH SOC PROB,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,"{'logic': 'OR', 'requirements': ['01:830:221', '01:830:321']}"
01:830:373,ORGANIZATIONAL AND PERSONNEL PSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/900-830373-organizational-and-personnel-psychology,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:375,PREJUDICE AND CONFLICT,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/901-830375-prejudice-and-conflict,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:377,HEALTH PSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/902-830377-health-psychology,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:379,PSYCHOLOGICAL STRESS AND COPING,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:380,FIELDWORK: FOSTER CARE,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/903-830-380-fieldwork-foster-care,"{'logic': 'AND', 'requirements': ['01:830:101', '01:830:331']}"
01:830:381,FIELDWORK: FOSTER CARE,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/1492-830-381-fieldwork-foster-care,01:830:380
01:830:382,FIELDWORK: AUTISM,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/904-830-382-fieldwork-autism-i,"{'logic': 'OR', 'requirements': ['01:830:331', '01:830:340', '01:830:346']}"
01:830:383,FIELDWORK: AUTISM II,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/1493-830-383-fieldwork-autism-ii,01:830:382
01:830:388,FIELDWORK: CHILD DEVELOPMENT,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/905-830-388-fieldwork-child-development-i,"{'logic': 'AND', 'requirements': ['01:830:101', '01:830:331']}"
01:830:389,FIELDWORK: CHILD DEVELOPMENT II,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/1494-830-389-fieldwork-child-development-ii,01:830:388
01:830:391,RESEARCH IN PSYCHOLOGY,,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,
01:830:392,RESEARCH IN PSYCHOLOGY,,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,
01:830:394,COMMUNITY PSYCHOLOGY & MENTAL HEALTH,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/907-830394-community-psychology-and-mental-health,"{'logic': 'OR', 'requirements': ['01:830:321', '01:830:323', '01:830:340', '01:830:377']}"
01:830:395,HUMAN FACTORS INTERN,6.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:398,CESEP,2.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/908-830398-cesep-head-star-acelero,
01:830:400,ADV STAT METH PSYCH,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/909-830400-advanced-stats-in-psych,"{'logic': 'OR', 'requirements': ['01:220:322', '01:377:275', '01:830:200', '01:830:210', '01:960:212', '01:960:401', '33:136:385']}"
01:830:401,ADV TPCS HUM COGNITN,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/910-830401-adv-tpcs-in-human-cognition,"{'logic': 'OR', 'requirements': ['01:830:301', '01:830:305']}"
01:830:402,ADVANCED TOPICS IN HUMAN COGNITION,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/911-830402-adv-tpcs-in-human-cognitioni,"{'logic': 'OR', 'requirements': ['01:830:301', '01:830:303', '01:830:305']}"
01:830:403,PROGRAMMING FOR BEHAVIORAL SCIENTISTS,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/912-830403-program-for-behav-scientst,
01:830:408,"REASN,PROBSOL/DECMKG",3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,01:830:305
01:830:409,"REASONING, PROBLEM SOLVING AND DECISION MAKING",3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/913-830409-reason-problem-solving-a-decision-making,"{'logic': 'OR', 'requirements': ['01:220:322', '01:830:210', '01:830:301', '01:830:303', '01:830:351', '01:960:401', {'logic': 'AND', 'requirements': ['01:830:200', '01:830:305']}]}"
01:830:410,ADV TPC PSYCHOBIOLOG,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/914-830410-adv-tpcs-in-psychobiology,"{'logic': 'OR', 'requirements': ['01:830:310', '01:830:311', '01:830:313']}"
01:830:411,ADVANCED TOPICS IN PSYCHOBIOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/915-830411-adv-tpcs-in-psychobiology,"{'logic': 'OR', 'requirements': [{'logic': 'AND', 'requirements': ['01:830:101', '01:830:310']}, {'logic': 'AND', 'requirements': ['01:830:101', '01:830:313']}, {'logic': 'AND', 'requirements': ['01:830:101', '01:830:340']}]}"
01:830:412,NEUROPSYCHOPHARM,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/916-830412-neuropsychopharmacology,"{'logic': 'AND', 'requirements': ['01:830:101', '01:830:313']}"
01:830:413,NEUROPSYCHOPHARM LAB,1.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,"{'logic': 'AND', 'requirements': ['01:830:101', '01:830:313']}"
01:830:415,HISTORY OF BRAIN SCIENCE,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/917-830415-history-of-brain-science,"{'logic': 'OR', 'requirements': ['01:830:310', '01:830:311', '01:830:313']}"
01:830:421,ADVANCED TOPICS IN SOCIAL PSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/918-830421-adv-tpcs-in-social-psychology,01:830:321
01:830:422,ADVANCED TOPICS IN SOCIAL PSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/919-830422-adv-tpcs-in-social-psychology,01:830:321
01:830:425,ADVANCED TOPICS IN HEALTH PSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/1003-830-425-advanced-topics-in-health-psychology,"{'logic': 'OR', 'requirements': ['01:830:308', '01:830:321', '01:830:340', '01:830:377']}"
01:830:426,ADVANCED TOPICS IN HEALTH PSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/1004-830-426-advanced-topics-in-health-psychology,"{'logic': 'OR', 'requirements': ['01:830:308', '01:830:321', '01:830:340', '01:830:377']}"
01:830:431,ADV TPCS DEVELP PSY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/920-830431-adv-tpcs-in-developmental-psychology,01:830:305
01:830:432,ADVANCED TOPICS IN DEVELOPMENTAL PSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/1295-830-432-advanced-topics-in-developmental-psychology,"{'logic': 'AND', 'requirements': ['01:830:305', '01:830:331']}"
01:830:441,ADV TPCS PERSON PSY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/921-830441-adv-tpcs-in-personality-psych,"{'logic': 'OR', 'requirements': ['01:830:321', '01:830:338']}"
01:830:450,THERAPEUTIC RELATIONSHIPS IN CLINICAL PRACTICE,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/1001-830-450-therapeutic-relationships-in-clinical-practice,
01:830:451,ADVANCED TOPICS IN CLINICAL AND ABNORMALPSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/922-830451-adv-tpcs-in-clinical-and-abnormal-psych,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:452,ADVANCED TOPICS IN CLINICAL AND ABNORMALPSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/923-830452-adv-tpcs-in-clinical-a-abnormal-psych,"{'logic': 'OR', 'requirements': [{'logic': 'AND', 'requirements': ['01:220:322', '01:830:340']}, {'logic': 'AND', 'requirements': ['01:830:200', '01:830:340']}, {'logic': 'AND', 'requirements': ['01:830:210', '01:830:340']}, {'logic': 'AND', 'requirements': ['01:830:340', '01:960:212']}, {'logic': 'AND', 'requirements': ['01:830:340', '01:960:401']}]}"
01:830:453,SYSTEMS OF PSYCHOTHERAPY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/924-830453-systems-of-psychotherapy,01:830:340
01:830:455,POSITIVE PSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/925-830455-positive-psychology,"{'logic': 'OR', 'requirements': [{'logic': 'AND', 'requirements': ['01:830:101', '01:830:340']}, {'logic': 'AND', 'requirements': ['01:830:340', '50:830:101']}, {'logic': 'AND', 'requirements': ['01:830:340', '21:830:101', '21:830:102']}, {'logic': 'AND', 'requirements': ['01:830:340', '62:830:101', '62:830:102']}]}"
01:830:463,BEHVR PHARMACOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/926-830463-behavioral-pharmacology,"{'logic': 'AND', 'requirements': ['01:830:101', '01:830:313']}"
01:830:464,BEHAVIORAL PHARMACOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,"{'logic': 'AND', 'requirements': ['01:830:101', '01:830:313']}"
01:830:470,HISTORY OF PSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/927-830470-history-of-psychology,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:471,HISTORY OF PSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/928-830471-history-of-psychology,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:480,ADV TPC VISUAL PERCP,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,"{'logic': 'AND', 'requirements': ['01:830:301', '01:830:305']}"
01:830:481,ADVANCED TOPICS IN VISUAL PERCEPTION,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/929-830481-adv-tpcs-in-visual-perception,01:830:301
01:830:484,LANGUAGE ACQUISITION,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/930-830484-language-acquisition,"{'logic': 'OR', 'requirements': ['01:615:305', '01:615:315', '01:615:325', '01:615:350', '01:830:351']}"
01:830:490,HONORS RESEARCH SEMINAR,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/931-830490-honors-research-seminar,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:493,INTRNSHP APPL&CM PSY,,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/932-830-493-internship-seminar-in-applied-and-community-psychology,
01:830:494,INTRNSHP APPL&CM PSY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/1495-830-494-internship-seminar-in-applied-and-community-psychology,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:495,ADVANCED RESEARCH IN PSYCHOLOGY,,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,
01:830:496,ADVANCED RESEARCH IN PSYCHOLOGY,,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,
01:830:497,HONORS RSCH IN PSYCH,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,
01:830:498,HONORS RSCH IN PSYCH,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,
01:840:101,"GODS, MYTHS, AND RELIGIONS IN A SECULAR AGE",3.0,http://www.religion.rutgers.edu/downloads/undergraduate-syllabi,
01:840:105,RELIGIONS NOW: 21ST CENTURY CONTROVERSIES,4.0,http://www.religion.rutgers.edu/downloads/undergraduate-syllabi,
01:840:111,"THE HERO'S QUEST: RELIGION, MYTHOLOGY AND HARRY POTTER",3.0,http://www.religion.rutgers.edu/downloads/undergraduate-syllabi,
01:840:112,DEATH AND AFTERLIFE,3.0,http://www.religion.rutgers.edu/downloads/undergraduate-syllabi,
01:840:118,SPORTS AND RELIGION,3.0,http://www.religion.rutgers.edu/downloads/undergraduate-syllabi,
01:840:122,"SAINTS, SINNERS, AND SCHOLARS: A HISTORYOF CHRISTIANITY",1.5,http://www.religion.rutgers.edu/downloads/undergraduate-syllabi,
01:840:123,THE BIBLE IN ARAMAIC,3.0,http://www.religion.rutgers.edu/downloads/undergraduate-syllabi,
01:840:132,RELIGION AND THE ARTS,3.0,http://www.religion.rutgers.edu/downloads/undergraduate-syllabi,
01:840:201,INTRODUCTION TO THE BIBLE I: TORAH AND PROSE,3.0,http://www.religion.rutgers.edu/downloads/undergraduate-syllabi,
01:840:202,NEW TESTAMENT,3.0,http://www.religion.rutgers.edu/downloads/undergraduate-syllabi,
01:840:205,INTRODUCTION TO BUDDHISM,3.0,http://www.religion.rutgers.edu/downloads/undergraduate-syllabi,
01:840:206,INTRODUCTION TO THE BIBLE II:PROPHETS & POETRY,3.0,http://www.religion.rutgers.edu/downloads/undergraduate-syllabi,
